,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
8077,MIN,80,2017-04-09,Away,LAL,L,109,110,40,80,0.5,3,15,0.2,26,31,0.839,8,41,27,8,6,14,16,42,86,0.488,10,27,0.37,16,20,0.8,12,40,26,10,8,16,23
8178,MIN,81,2017-04-11,Home,OKC,L,98,100,38,86,0.442,5,20,0.25,17,25,0.68,11,35,24,12,3,11,17,37,86,0.43,7,22,0.318,19,25,0.76,18,54,22,7,4,17,21
8277,MIN,82,2017-04-12,Away,HOU,L,118,123,48,91,0.527,11,23,0.478,11,15,0.733,10,49,37,7,3,15,15,45,97,0.464,19,56,0.339,14,22,0.636,16,47,37,11,7,10,14
3678,NOP,36,2017-01-02,Away,CLE,L,82,90,32,88,0.364,11,26,0.423,7,10,0.7,8,45,26,6,6,13,18,34,90,0.378,6,31,0.194,16,22,0.727,11,56,16,9,4,11,13
3778,NOP,37,2017-01-05,Home,ATL,L,94,99,34,93,0.366,15,35,0.429,11,14,0.786,15,52,19,8,4,15,18,38,90,0.422,9,23,0.391,14,17,0.824,12,55,23,9,6,14,14
3878,NOP,38,2017-01-07,Away,BOS,L,108,117,40,85,0.471,10,31,0.323,18,23,0.783,9,42,22,7,7,11,20,40,93,0.43,18,36,0.5,19,21,0.905,15,47,26,6,5,10,22
3978,NOP,39,2017-01-09,Away,NYK,W,110,96,41,84,0.488,12,27,0.444,16,19,0.842,8,39,24,11,7,8,14,36,85,0.424,11,29,0.379,13,16,0.813,12,45,17,5,4,14,18
4078,NOP,40,2017-01-12,Away,BRK,W,104,95,38,90,0.422,11,32,0.344,17,25,0.68,9,50,16,12,4,16,16,40,97,0.412,9,42,0.214,6,11,0.545,7,50,22,10,6,16,20
41117,NOP,41,2017-01-14,Away,CHI,L,99,107,39,84,0.464,7,23,0.304,14,21,0.667,6,42,27,3,6,11,19,43,101,0.426,8,20,0.4,13,23,0.565,21,63,22,10,6,10,20
4288,NOP,42,2017-01-16,Away,IND,L,95,98,36,83,0.434,10,25,0.4,13,18,0.722,8,38,18,7,6,14,17,41,81,0.506,5,19,0.263,11,16,0.688,5,45,26,11,6,16,18
4378,NOP,43,2017-01-18,Home,ORL,W,118,98,46,93,0.495,15,36,0.417,11,15,0.733,6,45,28,11,5,8,13,39,88,0.443,11,32,0.344,9,11,0.818,4,47,18,6,5,18,14
4478,NOP,44,2017-01-20,Home,BRK,L,114,143,43,105,0.41,11,34,0.324,17,23,0.739,18,47,21,8,8,9,24,48,83,0.578,15,30,0.5,32,35,0.914,9,52,24,5,6,16,20
4578,NOP,45,2017-01-23,Home,CLE,W,124,122,43,87,0.494,16,39,0.41,22,30,0.733,7,42,26,8,11,8,22,43,93,0.462,15,37,0.405,21,25,0.84,11,45,24,6,3,11,20
4678,NOP,46,2017-01-25,Home,OKC,L,105,114,41,96,0.427,11,27,0.407,12,19,0.632,9,46,23,7,9,12,23,42,91,0.462,10,27,0.37,20,28,0.714,12,55,24,6,11,16,18
4778,NOP,47,2017-01-27,Home,SAS,W,119,103,48,93,0.516,13,30,0.433,10,14,0.714,14,53,29,8,6,14,20,33,85,0.388,12,28,0.429,25,29,0.862,12,44,20,10,4,12,13
4878,NOP,48,2017-01-29,Home,WAS,L,94,107,38,84,0.452,10,32,0.313,8,15,0.533,10,42,25,8,3,14,12,45,89,0.506,10,21,0.476,7,10,0.7,10,45,28,9,3,10,17
4978,NOP,49,2017-01-31,Away,TOR,L,106,108,40,94,0.426,12,30,0.4,14,19,0.737,13,47,17,11,7,11,16,43,94,0.457,10,31,0.323,12,15,0.8,13,54,19,5,6,14,19
5078,NOP,50,2017-02-01,Away,DET,L,98,118,41,82,0.5,5,21,0.238,11,14,0.786,3,35,21,6,5,14,15,48,88,0.545,10,26,0.385,12,17,0.706,5,42,28,9,0,10,13
51117,NOP,51,2017-02-04,Away,WAS,L,91,105,37,84,0.44,5,17,0.294,12,22,0.545,9,42,18,4,6,15,16,38,83,0.458,10,31,0.323,19,22,0.864,7,46,20,10,6,12,19
5288,NOP,52,2017-02-06,Home,PHO,W,111,106,42,92,0.457,9,26,0.346,18,22,0.818,9,48,20,11,11,13,25,40,93,0.43,5,27,0.185,21,25,0.84,9,49,26,7,10,16,23
5378,NOP,53,2017-02-08,Home,UTA,L,94,127,35,77,0.455,5,24,0.208,19,25,0.76,7,37,17,6,6,13,17,48,88,0.545,14,32,0.438,17,21,0.81,12,48,25,9,2,8,19
5478,NOP,54,2017-02-10,Away,MIN,W,122,106,45,75,0.6,12,25,0.48,20,27,0.741,8,43,27,8,3,21,23,38,82,0.463,6,27,0.222,24,32,0.75,12,34,22,11,0,13,21
5578,NOP,55,2017-02-12,Away,SAC,L,99,105,34,82,0.415,13,31,0.419,18,21,0.857,6,36,23,10,2,17,23,35,78,0.449,11,31,0.355,24,27,0.889,8,46,23,11,5,19,18
5678,NOP,56,2017-02-13,Away,PHO,W,110,108,37,78,0.474,8,28,0.286,28,35,0.8,5,37,19,8,5,16,23,40,93,0.43,8,23,0.348,20,24,0.833,13,43,14,7,3,18,25
5778,NOP,57,2017-02-15,Away,MEM,W,95,91,37,75,0.493,8,18,0.444,13,22,0.591,4,38,18,10,5,12,23,33,89,0.371,6,33,0.182,19,25,0.76,13,48,22,8,3,15,19
5878,NOP,58,2017-02-23,Home,HOU,L,99,129,36,86,0.419,6,31,0.194,21,26,0.808,11,44,24,10,8,20,21,45,91,0.495,20,51,0.392,19,24,0.792,12,48,28,12,5,16,25
5978,NOP,59,2017-02-25,Away,DAL,L,83,96,31,78,0.397,5,24,0.208,16,25,0.64,9,45,21,7,2,19,19,36,78,0.462,12,26,0.462,12,16,0.75,7,43,24,12,4,17,25
6078,NOP,60,2017-02-26,Away,OKC,L,110,118,36,80,0.45,8,21,0.381,30,37,0.811,7,35,17,10,1,10,26,42,88,0.477,6,21,0.286,28,37,0.757,16,53,17,4,0,13,29
61117,NOP,61,2017-03-01,Home,DET,W,109,86,39,78,0.5,9,25,0.36,22,23,0.957,8,53,18,6,4,14,15,40,103,0.388,3,23,0.13,3,17,0.176,23,50,13,11,3,7,17
6288,NOP,62,2017-03-03,Home,SAS,L,98,101,35,91,0.385,8,25,0.32,20,24,0.833,8,48,20,2,2,16,22,40,95,0.421,6,27,0.222,15,25,0.6,11,53,20,6,4,11,22
6378,NOP,63,2017-03-05,Away,LAL,W,105,97,36,89,0.404,9,24,0.375,24,35,0.686,13,44,23,12,5,13,12,38,83,0.458,10,28,0.357,11,15,0.733,11,49,22,7,5,25,24
6478,NOP,64,2017-03-06,Away,UTA,L,83,88,30,84,0.357,10,33,0.303,13,18,0.722,13,47,16,11,3,20,15,33,81,0.407,10,27,0.37,12,15,0.8,12,46,16,10,2,19,17
6578,NOP,65,2017-03-08,Home,TOR,L,87,94,34,80,0.425,9,29,0.31,10,13,0.769,8,40,22,6,3,14,20,36,76,0.474,8,21,0.381,14,23,0.609,8,42,21,6,6,11,18
6678,NOP,66,2017-03-11,Away,CHO,W,125,122,50,99,0.505,14,34,0.412,11,16,0.688,9,47,33,4,4,10,16,46,102,0.451,13,46,0.283,17,20,0.85,11,50,32,5,1,9,14
6778,NOP,67,2017-03-14,Home,POR,W,100,77,38,80,0.475,6,21,0.286,18,30,0.6,4,49,19,10,8,5,18,23,76,0.303,11,32,0.344,20,26,0.769,8,48,13,3,1,16,20
6878,NOP,68,2017-03-15,Away,MIA,L,112,120,42,88,0.477,9,22,0.409,19,28,0.679,8,38,21,9,5,13,13,44,87,0.506,16,35,0.457,16,19,0.842,12,45,23,9,3,15,22
6978,NOP,69,2017-03-17,Home,HOU,W,128,112,49,92,0.533,12,34,0.353,18,24,0.75,9,54,29,8,7,13,20,37,91,0.407,13,40,0.325,25,32,0.781,10,46,18,6,3,12,19
7078,NOP,70,2017-03-19,Home,MIN,W,123,109,49,90,0.544,14,30,0.467,11,15,0.733,9,43,31,7,2,16,15,44,86,0.512,9,25,0.36,12,17,0.706,8,35,30,11,6,15,14
71117,NOP,71,2017-03-21,Home,MEM,W,95,82,35,88,0.398,9,29,0.31,16,19,0.842,12,51,16,8,3,12,17,32,79,0.405,9,35,0.257,9,13,0.692,4,41,17,7,3,15,20
7288,NOP,72,2017-03-24,Away,HOU,L,107,117,41,91,0.451,14,38,0.368,11,14,0.786,6,36,28,9,7,10,15,44,93,0.473,14,39,0.359,15,20,0.75,15,59,29,5,3,18,19
7378,NOP,73,2017-03-26,Away,DEN,W,115,90,48,97,0.495,9,27,0.333,10,12,0.833,10,60,29,6,4,9,18,36,95,0.379,6,25,0.24,12,14,0.857,7,48,21,3,1,9,13
7478,NOP,74,2017-03-27,Away,UTA,L,100,108,37,80,0.463,10,25,0.4,16,24,0.667,5,37,17,7,7,9,17,41,85,0.482,15,27,0.556,11,18,0.611,11,49,27,6,7,10,22
7578,NOP,75,2017-03-29,Home,DAL,W,121,118,42,84,0.5,12,30,0.4,25,33,0.758,11,44,26,5,5,6,18,44,91,0.484,14,27,0.519,16,17,0.941,8,38,25,3,4,5,21
7678,NOP,76,2017-03-31,Home,SAC,W,117,89,46,95,0.484,10,33,0.303,15,19,0.789,10,45,28,16,12,12,13,35,90,0.389,6,20,0.3,13,17,0.765,14,52,18,7,6,20,17
7778,NOP,77,2017-04-02,Home,CHI,L,110,117,33,81,0.407,10,30,0.333,34,35,0.971,6,40,24,7,4,12,14,45,92,0.489,13,26,0.5,14,18,0.778,9,49,26,7,6,11,23
7878,NOP,78,2017-04-04,Home,DEN,L,131,134,51,100,0.51,14,32,0.438,15,17,0.882,10,35,30,5,8,7,16,53,99,0.535,13,30,0.433,15,21,0.714,15,50,31,3,2,10,20
7978,NOP,79,2017-04-07,Away,DEN,L,106,122,47,99,0.475,3,23,0.13,9,13,0.692,10,33,19,11,3,11,19,43,78,0.551,13,32,0.406,23,32,0.719,11,50,31,9,4,21,15
8078,NOP,80,2017-04-08,Away,GSW,L,101,123,42,86,0.488,5,21,0.238,12,19,0.632,6,34,24,3,1,8,15,49,96,0.51,10,33,0.303,15,16,0.938,14,53,37,2,4,9,15
8179,NOP,81,2017-04-11,Away,LAL,L,96,108,37,79,0.468,7,22,0.318,15,20,0.75,5,39,29,5,5,16,16,42,88,0.477,8,22,0.364,16,23,0.696,8,47,24,15,3,11,18
8278,NOP,82,2017-04-12,Away,POR,W,103,100,40,90,0.444,8,24,0.333,15,21,0.714,11,42,20,13,3,11,17,41,85,0.482,13,30,0.433,5,13,0.385,14,53,22,4,2,23,18
3479,NYK,34,2017-01-02,Home,ORL,L,103,115,39,83,0.47,8,21,0.381,17,24,0.708,16,46,18,7,5,18,17,45,91,0.495,15,31,0.484,10,14,0.714,13,39,35,10,4,12,20
3579,NYK,35,2017-01-04,Home,MIL,L,104,105,42,94,0.447,13,28,0.464,7,12,0.583,15,46,26,9,3,13,19,37,78,0.474,9,28,0.321,22,31,0.71,7,42,20,7,5,13,15
3679,NYK,36,2017-01-06,Away,MIL,W,116,111,41,83,0.494,13,23,0.565,21,27,0.778,11,40,29,5,6,14,21,39,78,0.5,12,22,0.545,21,28,0.75,6,35,24,9,11,14,19
3779,NYK,37,2017-01-07,Away,IND,L,109,123,40,87,0.46,12,31,0.387,17,24,0.708,6,32,25,9,7,17,24,43,86,0.5,11,24,0.458,26,28,0.929,12,53,25,11,0,19,23
3879,NYK,38,2017-01-09,Home,NOP,L,96,110,36,85,0.424,11,29,0.379,13,16,0.813,12,45,17,5,4,14,18,41,84,0.488,12,27,0.444,16,19,0.842,8,39,24,11,7,8,14
3979,NYK,39,2017-01-11,Away,PHI,L,97,98,42,86,0.488,4,22,0.182,9,10,0.9,8,40,20,7,8,13,22,37,95,0.389,7,28,0.25,17,21,0.81,18,47,27,7,1,14,12
4079,NYK,40,2017-01-12,Home,CHI,W,104,89,44,92,0.478,7,23,0.304,9,11,0.818,17,48,21,3,7,12,17,35,89,0.393,3,18,0.167,16,21,0.762,14,43,20,5,4,12,12
41118,NYK,41,2017-01-15,Away,TOR,L,101,116,35,84,0.417,12,29,0.414,19,27,0.704,11,41,21,7,7,14,16,44,89,0.494,8,22,0.364,20,23,0.87,10,42,21,9,4,10,20
4290,NYK,42,2017-01-16,Home,ATL,L,107,108,42,85,0.494,8,26,0.308,15,23,0.652,15,53,21,8,3,18,22,40,87,0.46,12,32,0.375,16,23,0.696,8,36,26,11,3,10,15
4379,NYK,43,2017-01-18,Away,BOS,W,117,106,46,91,0.505,10,25,0.4,15,18,0.833,18,57,27,2,8,14,24,35,91,0.385,9,33,0.273,27,29,0.931,9,33,25,8,8,3,15
4479,NYK,44,2017-01-19,Home,WAS,L,110,113,42,90,0.467,7,24,0.292,19,22,0.864,14,41,20,7,4,10,14,44,88,0.5,13,32,0.406,12,14,0.857,10,40,29,7,5,15,19
4579,NYK,45,2017-01-21,Home,PHO,L,105,107,40,89,0.449,11,21,0.524,14,16,0.875,15,46,20,6,3,12,20,37,85,0.435,9,24,0.375,24,27,0.889,14,44,15,9,4,13,18
4679,NYK,46,2017-01-23,Away,IND,W,109,103,35,76,0.461,8,22,0.364,31,35,0.886,6,43,19,8,7,14,21,38,86,0.442,7,26,0.269,20,25,0.8,7,37,18,7,4,11,20
4779,NYK,47,2017-01-25,Away,DAL,L,95,103,39,92,0.424,7,23,0.304,10,12,0.833,18,55,17,4,2,18,21,39,83,0.47,6,26,0.231,19,24,0.792,7,36,19,10,7,7,12
4879,NYK,48,2017-01-27,Home,CHO,W,110,107,46,96,0.479,9,27,0.333,9,13,0.692,11,48,22,8,9,10,18,40,90,0.444,13,37,0.351,14,15,0.933,9,47,18,5,4,13,16
4979,NYK,49,2017-01-29,Away,ATL,L,139,142,51,128,0.398,18,51,0.353,19,23,0.826,15,63,32,9,11,12,39,52,119,0.437,10,31,0.323,28,40,0.7,17,64,36,4,2,14,24
5079,NYK,50,2017-01-31,Away,WAS,L,101,117,34,93,0.366,5,24,0.208,28,35,0.8,22,51,18,8,2,12,17,49,88,0.557,7,22,0.318,12,15,0.8,9,46,27,4,4,12,25
51118,NYK,51,2017-02-01,Away,BRK,W,95,90,35,99,0.354,6,27,0.222,19,31,0.613,21,58,23,16,7,13,18,37,88,0.42,5,25,0.2,11,16,0.688,12,49,17,4,7,20,24
5290,NYK,52,2017-02-04,Home,CLE,L,104,111,39,86,0.453,12,31,0.387,14,28,0.5,13,42,23,9,7,10,20,41,84,0.488,16,40,0.4,13,18,0.722,12,49,20,3,0,15,19
5379,NYK,53,2017-02-06,Home,LAL,L,107,121,37,82,0.451,7,21,0.333,26,33,0.788,6,40,16,4,4,16,24,44,102,0.431,8,28,0.286,25,31,0.806,20,55,19,9,5,7,28
5479,NYK,54,2017-02-08,Home,LAC,L,115,119,46,92,0.5,8,27,0.296,15,18,0.833,12,41,25,9,5,11,22,45,92,0.489,10,25,0.4,19,28,0.679,14,47,22,8,3,11,20
5579,NYK,55,2017-02-10,Home,DEN,L,123,131,52,93,0.559,16,38,0.421,3,5,0.6,10,33,36,10,5,10,14,54,95,0.568,16,32,0.5,7,10,0.7,16,44,30,6,5,15,11
5679,NYK,56,2017-02-12,Home,SAS,W,94,90,34,68,0.5,9,14,0.643,17,21,0.81,5,44,18,5,8,19,19,33,91,0.363,6,29,0.207,18,22,0.818,21,46,17,11,1,11,16
5779,NYK,57,2017-02-15,Away,OKC,L,105,116,41,86,0.477,11,21,0.524,12,14,0.857,6,39,19,8,12,15,21,41,88,0.466,12,23,0.522,22,31,0.71,12,48,21,10,4,12,13
5879,NYK,58,2017-02-23,Away,CLE,L,104,119,42,101,0.416,8,26,0.308,12,17,0.706,16,50,24,4,7,12,19,46,87,0.529,15,38,0.395,12,15,0.8,8,44,29,5,10,12,16
5979,NYK,59,2017-02-25,Home,PHI,W,110,109,43,91,0.473,6,21,0.286,18,23,0.783,10,44,21,6,7,11,22,40,95,0.421,7,31,0.226,22,27,0.815,16,50,19,6,5,11,21
6079,NYK,60,2017-02-27,Home,TOR,L,91,92,33,73,0.452,9,24,0.375,16,19,0.842,8,40,17,10,6,17,19,33,78,0.423,7,26,0.269,19,23,0.826,11,41,12,9,3,12,18
61118,NYK,61,2017-03-01,Away,ORL,W,101,90,34,81,0.42,8,29,0.276,25,31,0.806,13,50,21,9,3,11,16,34,83,0.41,5,25,0.2,17,22,0.773,9,43,11,3,3,12,25
6290,NYK,62,2017-03-03,Away,PHI,L,102,105,33,84,0.393,7,21,0.333,29,33,0.879,9,41,14,10,3,10,20,36,83,0.434,9,28,0.321,24,31,0.774,12,50,20,5,9,15,21
6379,NYK,63,2017-03-05,Home,GSW,L,105,112,39,83,0.47,7,22,0.318,20,25,0.8,12,47,18,5,6,15,20,40,88,0.455,13,35,0.371,19,23,0.826,11,35,21,11,3,8,18
6479,NYK,64,2017-03-06,Away,ORL,W,113,105,40,86,0.465,6,14,0.429,27,28,0.964,12,45,26,6,1,9,23,40,85,0.471,9,32,0.281,16,24,0.667,11,42,23,4,5,13,23
6579,NYK,65,2017-03-08,Away,MIL,L,93,104,39,84,0.464,7,21,0.333,8,12,0.667,10,43,22,4,6,15,20,37,86,0.43,8,26,0.308,22,28,0.786,12,46,26,9,4,8,13
6679,NYK,66,2017-03-11,Away,DET,L,92,112,36,82,0.439,13,30,0.433,7,11,0.636,8,44,26,4,7,18,18,46,96,0.479,9,27,0.333,11,19,0.579,14,51,27,14,6,7,15
6779,NYK,67,2017-03-12,Away,BRK,L,112,120,39,94,0.415,8,23,0.348,26,32,0.813,11,43,22,5,8,9,20,40,87,0.46,19,38,0.5,21,29,0.724,13,55,23,7,3,12,23
6879,NYK,68,2017-03-14,Home,IND,W,87,81,35,83,0.422,9,28,0.321,8,13,0.615,11,52,21,8,4,14,15,32,87,0.368,8,29,0.276,9,15,0.6,14,53,16,6,3,16,14
6979,NYK,69,2017-03-16,Home,BRK,L,110,121,41,88,0.466,3,18,0.167,25,26,0.962,5,34,20,6,4,7,26,41,86,0.477,10,32,0.313,29,35,0.829,13,51,19,5,2,13,23
7079,NYK,70,2017-03-20,Away,LAC,L,105,114,40,89,0.449,6,24,0.25,19,24,0.792,14,48,24,6,1,12,19,43,87,0.494,10,31,0.323,18,24,0.75,9,43,25,8,4,9,19
71118,NYK,71,2017-03-22,Away,UTA,L,101,108,38,80,0.475,9,21,0.429,16,18,0.889,9,36,19,5,1,11,26,41,90,0.456,7,28,0.25,19,29,0.655,20,48,18,5,7,8,11
7290,NYK,72,2017-03-23,Away,POR,L,95,110,36,88,0.409,5,22,0.227,18,20,0.9,9,40,23,5,9,11,20,39,80,0.488,11,21,0.524,21,29,0.724,10,50,15,8,2,13,20
7379,NYK,73,2017-03-25,Away,SAS,L,98,106,41,87,0.471,3,10,0.3,13,15,0.867,12,45,24,6,5,16,16,45,99,0.455,10,25,0.4,6,8,0.75,16,50,28,11,6,14,18
7479,NYK,74,2017-03-27,Home,DET,W,109,95,45,84,0.536,7,21,0.333,12,13,0.923,4,37,26,13,5,12,16,36,84,0.429,9,23,0.391,14,21,0.667,12,42,18,4,3,18,16
7579,NYK,75,2017-03-29,Home,MIA,L,88,105,33,89,0.371,5,25,0.2,17,21,0.81,17,52,19,2,6,14,16,40,84,0.476,12,25,0.48,13,17,0.765,8,40,18,11,7,10,23
7679,NYK,76,2017-03-31,Away,MIA,W,98,94,38,80,0.475,6,16,0.375,16,17,0.941,8,39,25,9,5,14,18,34,83,0.41,8,33,0.242,18,25,0.72,11,41,17,5,4,13,17
7779,NYK,77,2017-04-02,Home,BOS,L,94,110,33,85,0.388,7,25,0.28,21,25,0.84,8,32,20,12,2,11,20,40,72,0.556,12,37,0.324,18,26,0.692,5,41,22,8,3,17,25
7879,NYK,78,2017-04-04,Home,CHI,W,100,91,42,89,0.472,6,23,0.261,10,16,0.625,16,54,26,4,8,14,22,32,85,0.376,6,27,0.222,21,23,0.913,11,37,22,7,5,14,15
7979,NYK,79,2017-04-06,Home,WAS,L,103,106,40,95,0.421,7,20,0.35,16,21,0.762,20,49,20,9,2,11,19,36,74,0.486,14,34,0.412,20,28,0.714,9,39,17,5,8,13,22
8079,NYK,80,2017-04-07,Away,MEM,L,88,101,38,88,0.432,6,28,0.214,6,13,0.462,15,41,20,8,4,6,16,38,75,0.507,15,27,0.556,10,12,0.833,7,38,20,3,9,12,14
8180,NYK,81,2017-04-09,Home,TOR,L,97,110,37,82,0.451,9,28,0.321,14,15,0.933,6,36,27,6,1,11,18,40,77,0.519,10,31,0.323,20,23,0.87,5,41,20,8,1,10,14
8279,NYK,82,2017-04-12,Home,PHI,W,114,113,41,83,0.494,9,22,0.409,23,32,0.719,17,43,17,5,7,19,18,46,93,0.495,7,23,0.304,14,20,0.7,16,38,21,10,4,12,25
3580,OKC,35,2017-01-02,Away,MIL,L,94,98,36,78,0.462,9,27,0.333,13,19,0.684,8,40,20,7,5,10,20,38,79,0.481,7,19,0.368,15,24,0.625,7,39,21,4,4,10,17
3680,OKC,36,2017-01-04,Away,CHO,L,112,123,42,96,0.438,9,30,0.3,19,23,0.826,14,51,22,6,3,14,31,37,80,0.463,9,24,0.375,40,49,0.816,10,43,25,8,10,11,21
3780,OKC,37,2017-01-05,Away,HOU,L,116,118,41,91,0.451,12,30,0.4,22,27,0.815,16,54,15,6,9,9,21,41,86,0.477,15,39,0.385,21,30,0.7,9,43,27,6,3,9,20
3880,OKC,38,2017-01-07,Home,DEN,W,121,106,43,89,0.483,12,36,0.333,23,29,0.793,6,49,23,8,11,10,20,40,99,0.404,9,24,0.375,17,24,0.708,15,53,18,7,4,12,23
3980,OKC,39,2017-01-09,Away,CHI,W,109,94,47,83,0.566,7,24,0.292,8,11,0.727,6,42,30,5,5,12,17,34,83,0.41,7,19,0.368,19,22,0.864,9,38,18,7,2,11,13
4080,OKC,40,2017-01-11,Home,MEM,W,103,95,36,81,0.444,8,26,0.308,23,29,0.793,11,53,21,5,4,16,18,38,92,0.413,7,24,0.292,12,21,0.571,13,39,18,11,5,10,26
41119,OKC,41,2017-01-13,Away,MIN,L,86,96,33,85,0.388,3,20,0.15,17,21,0.81,16,47,19,10,2,18,21,39,86,0.453,5,18,0.278,13,14,0.929,9,42,21,11,6,15,22
4292,OKC,42,2017-01-15,Away,SAC,W,122,118,40,90,0.444,9,28,0.321,33,41,0.805,17,44,20,14,4,19,28,37,81,0.457,9,25,0.36,35,40,0.875,14,44,24,13,6,22,29
4380,OKC,43,2017-01-16,Away,LAC,L,98,120,36,85,0.424,10,30,0.333,16,19,0.842,9,36,18,10,4,15,15,45,82,0.549,12,28,0.429,18,22,0.818,10,47,27,9,5,15,15
4480,OKC,44,2017-01-18,Away,GSW,L,100,121,38,90,0.422,8,28,0.286,16,19,0.842,13,36,23,11,6,18,22,46,85,0.541,10,21,0.476,19,27,0.704,11,46,35,11,8,18,16
4580,OKC,45,2017-01-23,Away,UTA,W,97,95,36,83,0.434,6,20,0.3,19,25,0.76,8,45,17,6,6,10,23,36,84,0.429,5,21,0.238,18,26,0.692,8,42,16,10,7,10,18
4680,OKC,46,2017-01-25,Away,NOP,W,114,105,42,91,0.462,10,27,0.37,20,28,0.714,12,55,24,6,11,16,18,41,96,0.427,11,27,0.407,12,19,0.632,9,46,23,7,9,12,23
4780,OKC,47,2017-01-26,Home,DAL,W,109,98,37,72,0.514,9,22,0.409,26,36,0.722,7,43,13,7,2,16,17,38,84,0.452,11,26,0.423,11,13,0.846,8,36,17,10,2,12,26
4880,OKC,48,2017-01-29,Away,CLE,L,91,107,37,100,0.37,6,26,0.231,11,16,0.688,13,55,20,5,4,16,19,41,92,0.446,8,29,0.276,17,22,0.773,8,51,22,9,6,10,16
4980,OKC,49,2017-01-31,Away,SAS,L,94,108,30,85,0.353,7,28,0.25,27,32,0.844,12,50,21,12,7,20,30,37,86,0.43,7,21,0.333,27,38,0.711,10,50,16,12,13,17,25
5080,OKC,50,2017-02-01,Home,CHI,L,100,128,38,100,0.38,10,37,0.27,14,17,0.824,11,37,17,6,4,9,23,49,81,0.605,6,15,0.4,24,30,0.8,4,42,25,7,2,9,19
51119,OKC,51,2017-02-03,Home,MEM,W,114,102,38,80,0.475,13,26,0.5,25,33,0.758,16,47,21,7,3,20,21,40,83,0.482,3,19,0.158,19,22,0.864,8,29,21,10,5,12,28
5292,OKC,52,2017-02-05,Home,POR,W,105,99,40,98,0.408,4,18,0.222,21,28,0.75,17,56,18,9,5,12,17,35,87,0.402,10,28,0.357,19,21,0.905,11,44,15,6,4,12,22
5380,OKC,53,2017-02-06,Away,IND,L,90,93,34,88,0.386,7,28,0.25,15,21,0.714,20,61,17,6,11,16,21,33,87,0.379,8,26,0.308,19,29,0.655,13,37,19,7,10,10,17
5480,OKC,54,2017-02-09,Home,CLE,W,118,109,50,106,0.472,8,27,0.296,10,13,0.769,17,51,24,10,5,13,23,38,79,0.481,10,21,0.476,23,30,0.767,5,35,14,9,6,16,14
5580,OKC,55,2017-02-11,Home,GSW,L,114,130,40,83,0.482,6,24,0.25,28,36,0.778,12,43,20,7,8,19,23,46,87,0.529,13,31,0.419,25,35,0.714,10,40,28,10,3,11,22
5680,OKC,56,2017-02-13,Away,WAS,L,98,120,34,96,0.354,7,34,0.206,23,30,0.767,20,47,16,10,2,15,22,42,73,0.575,13,20,0.65,23,28,0.821,6,40,27,4,9,22,24
5780,OKC,57,2017-02-15,Home,NYK,W,116,105,41,88,0.466,12,23,0.522,22,31,0.71,12,48,21,10,4,12,13,41,86,0.477,11,21,0.524,12,14,0.857,6,39,19,8,12,15,21
5880,OKC,58,2017-02-24,Home,LAL,W,110,93,44,97,0.454,10,24,0.417,12,17,0.706,14,59,28,9,6,17,14,40,101,0.396,7,35,0.2,6,14,0.429,15,51,23,15,8,13,19
5980,OKC,59,2017-02-26,Home,NOP,W,118,110,42,88,0.477,6,21,0.286,28,37,0.757,16,53,17,4,0,13,29,36,80,0.45,8,21,0.381,30,37,0.811,7,35,17,10,1,10,26
6080,OKC,60,2017-02-28,Home,UTA,W,109,106,39,76,0.513,15,22,0.682,16,23,0.696,6,42,20,5,7,14,17,43,93,0.462,9,22,0.409,11,13,0.846,8,33,22,8,4,7,18
61119,OKC,61,2017-03-02,Away,POR,L,109,114,34,86,0.395,11,29,0.379,30,32,0.938,12,40,11,9,7,12,25,39,79,0.494,10,25,0.4,26,35,0.743,9,45,19,9,7,14,19
6292,OKC,62,2017-03-03,Away,PHO,L,111,118,37,87,0.425,9,35,0.257,28,35,0.8,11,47,14,10,5,19,30,44,89,0.494,5,21,0.238,25,31,0.806,9,45,28,10,7,17,26
6380,OKC,63,2017-03-05,Away,DAL,L,89,104,33,82,0.402,2,22,0.091,21,30,0.7,13,49,19,4,2,15,21,42,86,0.488,7,25,0.28,13,16,0.813,5,37,24,6,2,8,20
6480,OKC,64,2017-03-07,Home,POR,L,121,126,44,85,0.518,10,25,0.4,23,30,0.767,12,39,16,4,1,17,25,47,85,0.553,11,23,0.478,21,27,0.778,12,36,24,7,5,11,23
6580,OKC,65,2017-03-09,Home,SAS,W,102,92,41,89,0.461,6,20,0.3,14,21,0.667,15,48,23,10,3,11,22,35,84,0.417,6,19,0.316,16,20,0.8,13,41,15,8,8,15,16
