,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
995,CLE,9,2017-11-03,Away,WAS,W,130,122,46,82,0.561,12,27,0.444,26,28,0.929,8,34,20,11,4,14,27,45,84,0.536,11,28,0.393,21,31,0.677,9,37,25,5,2,16,24
1095,CLE,10,2017-11-05,Home,ATL,L,115,117,42,96,0.438,10,36,0.278,21,23,0.913,15,47,27,6,6,13,29,41,86,0.477,11,25,0.44,24,34,0.706,11,44,24,4,6,17,20
11134,CLE,11,2017-11-07,Home,MIL,W,124,119,41,82,0.5,9,18,0.5,33,38,0.868,12,39,18,7,4,12,16,47,83,0.566,13,30,0.433,12,16,0.75,8,36,29,6,8,16,31
12111,CLE,12,2017-11-09,Away,HOU,L,113,117,45,81,0.556,12,27,0.444,11,14,0.786,4,26,24,9,1,18,30,36,77,0.468,16,46,0.348,29,36,0.806,17,45,21,11,5,22,27
1396,CLE,13,2017-11-11,Away,DAL,W,111,104,35,81,0.432,12,31,0.387,29,35,0.829,10,53,18,8,3,17,18,39,92,0.424,10,34,0.294,16,21,0.762,9,42,21,7,3,10,26
1495,CLE,14,2017-11-13,Away,NYK,W,104,101,35,88,0.398,16,45,0.356,18,22,0.818,14,48,21,7,7,20,21,38,88,0.432,8,25,0.32,17,22,0.773,13,49,19,13,3,17,21
1595,CLE,15,2017-11-15,Away,CHO,W,115,107,42,95,0.442,13,38,0.342,18,20,0.9,16,51,25,9,4,13,24,41,86,0.477,6,26,0.231,19,28,0.679,8,41,21,7,5,13,19
1695,CLE,16,2017-11-17,Home,LAC,W,118,113,42,90,0.467,11,33,0.333,23,29,0.793,8,51,24,9,4,15,20,46,103,0.447,10,35,0.286,11,14,0.786,13,55,29,7,10,15,26
1795,CLE,17,2017-11-20,Away,DET,W,116,88,42,80,0.525,16,33,0.485,16,17,0.941,7,42,28,4,2,11,14,34,77,0.442,13,30,0.433,7,13,0.538,7,34,23,7,2,14,19
1895,CLE,18,2017-11-22,Home,BRK,W,119,109,43,82,0.524,14,34,0.412,19,27,0.704,4,33,21,8,2,10,19,42,81,0.519,14,37,0.378,11,16,0.688,8,42,26,5,2,19,21
1995,CLE,19,2017-11-24,Home,CHO,W,100,99,38,83,0.458,13,39,0.333,11,15,0.733,3,45,25,4,7,12,24,36,94,0.383,11,29,0.379,16,27,0.593,15,55,25,4,3,9,17
2095,CLE,20,2017-11-27,Away,PHI,W,113,91,41,86,0.477,15,37,0.405,16,20,0.8,11,46,25,7,3,11,21,36,96,0.375,3,28,0.107,16,20,0.8,22,53,15,6,2,12,18
21134,CLE,21,2017-11-28,Home,MIA,W,108,97,40,81,0.494,11,33,0.333,17,23,0.739,5,45,21,12,2,13,17,37,84,0.44,10,31,0.323,13,20,0.65,8,42,24,7,5,15,19
22111,CLE,22,2017-11-30,Away,ATL,W,121,114,41,79,0.519,18,39,0.462,21,27,0.778,12,40,30,9,5,19,20,41,79,0.519,12,31,0.387,20,24,0.833,8,29,24,9,4,17,20
2396,CLE,23,2017-12-02,Home,MEM,W,116,111,42,75,0.56,11,24,0.458,21,23,0.913,1,31,24,8,7,10,14,43,84,0.512,13,23,0.565,12,14,0.857,6,36,31,6,4,12,19
2495,CLE,24,2017-12-04,Away,CHI,W,113,91,42,81,0.519,13,36,0.361,16,17,0.941,5,46,22,6,2,7,13,34,82,0.415,9,34,0.265,14,18,0.778,10,43,21,4,5,11,16
2595,CLE,25,2017-12-06,Home,SAC,W,101,95,37,78,0.474,14,39,0.359,13,21,0.619,7,43,28,5,3,15,10,39,86,0.453,10,32,0.313,7,13,0.538,9,45,25,15,5,12,20
2695,CLE,26,2017-12-08,Away,IND,L,102,106,37,85,0.435,11,36,0.306,17,22,0.773,9,44,23,4,4,11,23,38,86,0.442,15,39,0.385,15,24,0.625,12,49,21,7,3,8,19
2795,CLE,27,2017-12-09,Home,PHI,W,105,98,36,75,0.48,14,29,0.483,19,25,0.76,6,33,26,12,2,17,16,37,78,0.474,11,33,0.333,13,13,1,7,39,31,10,2,19,21
2895,CLE,28,2017-12-12,Home,ATL,W,123,114,48,86,0.558,20,38,0.526,7,10,0.7,6,37,35,5,2,13,18,43,92,0.467,16,36,0.444,12,13,0.923,10,37,26,8,4,10,17
2995,CLE,29,2017-12-14,Home,LAL,W,121,112,43,86,0.5,15,36,0.417,20,25,0.8,8,39,32,10,5,14,16,47,95,0.495,9,31,0.29,9,14,0.643,16,49,33,7,3,18,20
3095,CLE,30,2017-12-16,Home,UTA,W,109,100,42,79,0.532,10,22,0.455,15,17,0.882,8,41,30,9,1,12,15,37,81,0.457,17,34,0.5,9,14,0.643,11,38,24,9,7,12,14
31134,CLE,31,2017-12-17,Away,WAS,W,106,99,41,87,0.471,14,34,0.412,10,12,0.833,4,42,24,6,4,8,16,39,91,0.429,12,33,0.364,9,16,0.563,13,51,20,4,5,10,18
32111,CLE,32,2017-12-19,Away,MIL,L,116,119,40,80,0.5,16,41,0.39,20,24,0.833,7,37,26,9,3,14,20,43,82,0.524,11,29,0.379,22,27,0.815,8,40,27,12,3,14,18
3396,CLE,33,2017-12-21,Home,CHI,W,115,112,42,82,0.512,12,29,0.414,19,22,0.864,7,35,25,10,3,12,14,47,85,0.553,12,31,0.387,6,8,0.75,5,35,34,8,1,12,19
3495,CLE,34,2017-12-25,Away,GSW,L,92,99,28,88,0.318,15,36,0.417,21,25,0.84,19,50,12,8,0,14,19,38,82,0.463,10,37,0.27,13,17,0.765,10,47,28,7,7,15,18
3595,CLE,35,2017-12-27,Away,SAC,L,95,109,32,74,0.432,12,31,0.387,19,25,0.76,7,37,19,9,4,11,15,41,79,0.519,12,30,0.4,15,18,0.833,7,40,25,8,6,11,19
3695,CLE,36,2017-12-30,Away,UTA,L,101,104,34,81,0.42,12,40,0.3,21,26,0.808,9,46,20,6,5,15,19,38,82,0.463,10,31,0.323,18,21,0.857,5,43,24,12,4,11,24
3795,CLE,37,2018-01-02,Home,POR,W,127,110,43,83,0.518,13,32,0.406,28,37,0.757,8,40,28,11,4,10,17,42,90,0.467,13,32,0.406,13,19,0.684,13,43,25,5,5,15,29
3895,CLE,38,2018-01-03,Away,BOS,L,88,102,31,89,0.348,8,32,0.25,18,18,1,9,48,16,6,7,14,17,41,92,0.446,12,36,0.333,8,11,0.727,9,52,27,9,2,15,20
3995,CLE,39,2018-01-06,Away,ORL,W,131,127,47,94,0.5,15,34,0.441,22,31,0.71,14,45,25,11,2,17,26,49,98,0.5,14,37,0.378,15,22,0.682,14,46,29,5,2,19,28
4095,CLE,40,2018-01-08,Away,MIN,L,99,127,37,84,0.44,13,38,0.342,12,16,0.75,8,37,26,0,4,13,15,52,100,0.52,10,31,0.323,13,17,0.765,15,56,30,6,2,5,17
41134,CLE,41,2018-01-11,Away,TOR,L,99,133,34,89,0.382,6,26,0.231,25,30,0.833,9,35,18,3,4,9,16,53,106,0.5,18,42,0.429,9,13,0.692,18,63,31,3,7,9,25
42111,CLE,42,2018-01-12,Away,IND,L,95,97,37,85,0.435,7,34,0.206,14,19,0.737,9,46,19,12,5,11,15,39,85,0.459,10,21,0.476,9,12,0.75,6,44,16,5,4,14,18
4396,CLE,43,2018-01-15,Home,GSW,L,108,118,43,94,0.457,7,28,0.25,15,22,0.682,12,43,26,9,5,15,22,41,85,0.482,12,32,0.375,24,30,0.8,13,48,33,8,6,16,23
4495,CLE,44,2018-01-18,Home,ORL,W,104,103,38,85,0.447,10,34,0.294,18,27,0.667,14,46,22,8,4,20,21,41,88,0.466,5,22,0.227,16,21,0.762,9,42,25,12,6,14,22
4595,CLE,45,2018-01-20,Home,OKC,L,124,148,46,89,0.517,10,37,0.27,22,27,0.815,3,28,32,7,4,15,18,58,100,0.58,14,30,0.467,18,28,0.643,16,52,37,9,2,13,23
4695,CLE,46,2018-01-23,Away,SAS,L,102,114,35,72,0.486,6,21,0.286,26,31,0.839,6,41,19,6,3,18,14,47,94,0.5,8,28,0.286,12,16,0.75,13,45,23,11,4,9,19
4795,CLE,47,2018-01-26,Home,IND,W,115,108,46,82,0.561,13,37,0.351,10,13,0.769,8,44,27,13,4,20,11,43,91,0.473,13,31,0.419,9,11,0.818,8,37,27,13,1,16,15
4895,CLE,48,2018-01-28,Home,DET,W,121,104,42,83,0.506,15,35,0.429,22,26,0.846,4,45,27,2,3,10,14,40,95,0.421,14,36,0.389,10,13,0.769,7,43,31,5,6,6,23
4995,CLE,49,2018-01-30,Away,DET,L,114,125,38,84,0.452,13,35,0.371,25,32,0.781,7,41,24,2,5,15,22,49,93,0.527,9,23,0.391,18,28,0.643,8,47,30,12,5,10,27
5095,CLE,50,2018-01-31,Home,MIA,W,91,89,28,80,0.35,6,26,0.231,29,38,0.763,7,45,18,9,5,16,20,36,83,0.434,3,28,0.107,14,25,0.56,6,52,17,8,5,19,25
51134,CLE,51,2018-02-03,Home,HOU,L,88,120,34,87,0.391,8,30,0.267,12,16,0.75,5,47,22,4,3,11,16,44,93,0.473,19,51,0.373,13,16,0.813,6,53,28,6,5,8,19
52111,CLE,52,2018-02-06,Away,ORL,L,98,116,36,84,0.429,12,37,0.324,14,20,0.7,9,36,19,4,4,14,24,46,88,0.523,6,22,0.273,18,27,0.667,12,50,27,7,8,12,16
5396,CLE,53,2018-02-07,Home,MIN,W,140,138,52,88,0.591,21,41,0.512,15,23,0.652,7,41,33,5,1,15,21,54,93,0.581,19,33,0.576,11,12,0.917,4,35,33,7,4,11,19
5495,CLE,54,2018-02-09,Away,ATL,W,123,107,46,86,0.535,15,35,0.429,16,24,0.667,6,43,31,8,4,9,17,37,83,0.446,16,44,0.364,17,19,0.895,6,42,20,4,4,12,18
5595,CLE,55,2018-02-11,Away,BOS,W,121,99,45,84,0.536,16,30,0.533,15,20,0.75,5,41,22,7,6,11,20,36,89,0.404,10,38,0.263,17,22,0.773,13,43,22,3,4,14,14
5695,CLE,56,2018-02-13,Away,OKC,W,120,112,45,88,0.511,16,36,0.444,14,22,0.636,10,41,24,6,3,7,28,40,90,0.444,11,35,0.314,21,30,0.7,18,51,23,6,3,9,20
5795,CLE,57,2018-02-22,Home,WAS,L,103,110,42,84,0.5,8,35,0.229,11,19,0.579,6,36,20,5,2,13,15,44,92,0.478,12,30,0.4,10,10,1,9,43,29,9,3,10,23
5895,CLE,58,2018-02-23,Away,MEM,W,112,89,40,87,0.46,11,29,0.379,21,22,0.955,7,46,26,13,9,18,23,33,84,0.393,9,24,0.375,14,18,0.778,5,37,22,10,4,21,25
5995,CLE,59,2018-02-25,Home,SAS,L,94,110,38,91,0.418,8,34,0.235,10,14,0.714,13,47,18,8,3,15,24,38,86,0.442,9,19,0.474,25,32,0.781,10,44,22,11,9,9,12
6095,CLE,60,2018-02-27,Home,BRK,W,129,123,50,97,0.515,12,24,0.5,17,27,0.63,14,55,24,7,1,11,24,44,82,0.537,12,32,0.375,23,30,0.767,3,36,29,6,0,12,21
61134,CLE,61,2018-03-01,Home,PHI,L,97,108,36,87,0.414,9,32,0.281,16,23,0.696,10,45,23,4,6,9,21,40,90,0.444,10,30,0.333,18,27,0.667,14,54,22,4,5,9,20
62111,CLE,62,2018-03-03,Home,DEN,L,117,126,46,88,0.523,9,24,0.375,16,21,0.762,12,41,25,5,2,9,16,47,86,0.547,19,35,0.543,13,15,0.867,6,35,35,4,3,9,19
6396,CLE,63,2018-03-05,Home,DET,W,112,90,43,88,0.489,12,33,0.364,14,17,0.824,11,53,29,8,2,14,18,34,87,0.391,12,34,0.353,10,15,0.667,8,40,17,9,6,11,22
6495,CLE,64,2018-03-07,Away,DEN,W,113,108,44,87,0.506,13,29,0.448,12,18,0.667,7,35,25,10,4,10,19,42,86,0.488,10,27,0.37,14,18,0.778,14,51,22,7,2,21,16
6595,CLE,65,2018-03-09,Away,LAC,L,102,116,39,87,0.448,12,36,0.333,12,18,0.667,8,40,22,10,7,12,28,43,89,0.483,11,28,0.393,19,30,0.633,13,52,25,6,3,13,16
6695,CLE,66,2018-03-11,Away,LAL,L,113,127,41,88,0.466,12,31,0.387,19,23,0.826,7,37,22,4,5,12,18,48,96,0.5,13,34,0.382,18,20,0.9,14,51,30,9,4,13,19
6795,CLE,67,2018-03-13,Away,PHO,W,129,107,43,87,0.494,17,35,0.486,26,30,0.867,5,44,25,12,9,19,25,38,98,0.388,6,32,0.188,25,30,0.833,11,47,17,10,2,18,21
6895,CLE,68,2018-03-15,Away,POR,L,105,113,41,80,0.513,11,33,0.333,12,21,0.571,2,34,17,5,7,11,21,43,96,0.448,12,35,0.343,15,19,0.789,13,50,26,4,3,7,15
6995,CLE,69,2018-03-17,Away,CHI,W,114,109,44,87,0.506,13,37,0.351,13,20,0.65,11,44,25,4,5,13,14,41,91,0.451,16,34,0.471,11,15,0.733,11,45,30,4,3,12,21
7095,CLE,70,2018-03-19,Home,MIL,W,124,117,43,87,0.494,15,38,0.395,23,27,0.852,12,42,24,4,6,13,17,45,88,0.511,8,31,0.258,19,20,0.95,8,32,26,11,7,15,23
71134,CLE,71,2018-03-21,Home,TOR,W,132,129,47,78,0.603,15,24,0.625,23,28,0.821,4,33,28,3,4,9,18,47,88,0.534,15,34,0.441,20,23,0.87,10,33,32,4,5,6,23
72111,CLE,72,2018-03-23,Home,PHO,W,120,95,47,95,0.495,8,29,0.276,18,24,0.75,15,54,23,9,4,14,14,38,87,0.437,7,28,0.25,12,20,0.6,7,36,24,9,4,17,23
7396,CLE,73,2018-03-25,Away,BRK,W,121,114,44,87,0.506,12,28,0.429,21,26,0.808,11,49,25,5,2,11,21,38,83,0.458,17,37,0.459,21,26,0.808,7,38,27,7,3,9,23
7495,CLE,74,2018-03-27,Away,MIA,L,79,98,31,85,0.365,4,26,0.154,13,19,0.684,12,42,15,8,1,14,18,37,78,0.474,9,29,0.31,15,20,0.75,9,44,24,10,9,14,18
7595,CLE,75,2018-03-28,Away,CHO,W,118,105,45,93,0.484,11,28,0.393,17,20,0.85,11,38,22,9,1,6,19,39,76,0.513,5,21,0.238,22,24,0.917,6,40,20,2,2,13,16
7695,CLE,76,2018-03-30,Home,NOP,W,107,102,43,90,0.478,10,24,0.417,11,15,0.733,9,45,22,6,2,10,14,43,89,0.483,11,26,0.423,5,6,0.833,7,41,25,4,2,11,19
7795,CLE,77,2018-04-01,Home,DAL,W,98,87,35,85,0.412,11,26,0.423,17,23,0.739,10,50,21,7,1,11,12,32,79,0.405,13,37,0.351,10,11,0.909,4,38,15,5,3,15,20
7895,CLE,78,2018-04-03,Home,TOR,W,112,106,38,77,0.494,13,30,0.433,23,26,0.885,2,42,18,8,6,12,17,42,94,0.447,11,34,0.324,11,14,0.786,9,46,28,7,1,11,23
7995,CLE,79,2018-04-05,Home,WAS,W,119,115,42,77,0.545,13,27,0.481,22,28,0.786,5,35,26,10,3,16,14,47,94,0.5,9,21,0.429,12,14,0.857,12,41,34,8,7,15,23
8095,CLE,80,2018-04-06,Away,PHI,L,130,132,45,87,0.517,16,34,0.471,24,33,0.727,8,41,24,6,2,15,20,50,101,0.495,14,39,0.359,18,21,0.857,11,44,35,11,7,12,23
81100,CLE,81,2018-04-09,Away,NYK,W,122,109,40,85,0.471,19,45,0.422,23,27,0.852,7,42,29,9,2,10,15,46,87,0.529,11,30,0.367,6,12,0.5,8,37,26,4,7,14,20
8295,CLE,82,2018-04-11,Home,NYK,L,98,110,37,94,0.394,6,24,0.25,18,28,0.643,17,48,15,9,3,14,15,43,85,0.506,12,27,0.444,12,13,0.923,8,39,30,10,3,15,22
1397,DAL,1,2017-10-18,Home,ATL,L,111,117,38,86,0.442,17,45,0.378,18,21,0.857,9,41,27,5,4,15,19,48,94,0.511,9,18,0.5,12,15,0.8,14,50,20,11,6,13,18
2397,DAL,2,2017-10-20,Home,SAC,L,88,93,31,75,0.413,11,33,0.333,15,21,0.714,7,36,19,8,7,12,13,37,87,0.425,10,23,0.435,9,13,0.692,16,57,20,8,3,14,18
3397,DAL,3,2017-10-21,Away,HOU,L,91,107,31,84,0.369,13,31,0.419,16,21,0.762,8,41,19,6,0,14,19,39,82,0.476,11,47,0.234,18,22,0.818,8,54,17,12,4,13,24
4397,DAL,4,2017-10-23,Home,GSW,L,103,133,38,96,0.396,9,29,0.31,18,30,0.6,14,42,21,11,0,12,20,48,86,0.558,15,39,0.385,22,26,0.846,10,50,33,6,8,16,23
5397,DAL,5,2017-10-25,Home,MEM,W,103,94,36,74,0.486,11,26,0.423,20,29,0.69,4,35,20,6,4,11,20,33,72,0.458,12,31,0.387,16,24,0.667,6,36,14,7,2,17,22
6397,DAL,6,2017-10-26,Away,MEM,L,91,96,32,94,0.34,10,34,0.294,17,20,0.85,18,53,20,10,3,14,22,30,73,0.411,10,34,0.294,26,30,0.867,9,46,18,7,6,18,23
7397,DAL,7,2017-10-28,Home,PHI,L,110,112,38,74,0.514,19,40,0.475,15,19,0.789,3,33,22,7,2,17,15,43,87,0.494,16,35,0.457,10,14,0.714,11,42,25,10,1,13,21
8201,DAL,8,2017-10-30,Away,UTA,L,89,104,34,76,0.447,12,24,0.5,9,11,0.818,9,42,17,4,3,24,16,38,81,0.469,16,35,0.457,12,15,0.8,6,35,25,16,8,14,17
996,DAL,9,2017-11-01,Away,LAC,L,98,119,35,89,0.393,12,36,0.333,16,20,0.8,9,38,20,8,5,14,22,41,78,0.526,13,28,0.464,24,29,0.828,7,49,27,9,5,16,20
1096,DAL,10,2017-11-03,Home,NOP,L,94,99,34,88,0.386,9,34,0.265,17,22,0.773,9,47,19,4,7,15,24,36,89,0.404,7,29,0.241,20,26,0.769,9,53,23,9,4,12,22
11135,DAL,11,2017-11-04,Away,MIN,L,99,112,40,86,0.465,10,27,0.37,9,12,0.75,7,31,18,7,2,16,19,43,79,0.544,10,24,0.417,16,20,0.8,10,48,33,7,8,18,20
12112,DAL,12,2017-11-07,Away,WAS,W,113,99,43,91,0.473,11,30,0.367,16,20,0.8,11,53,26,6,8,11,23,32,75,0.427,10,25,0.4,25,32,0.781,3,39,21,5,5,15,19
1398,DAL,13,2017-11-11,Home,CLE,L,104,111,39,92,0.424,10,34,0.294,16,21,0.762,9,42,21,7,3,10,26,35,81,0.432,12,31,0.387,29,35,0.829,10,53,18,8,3,17,18
1496,DAL,14,2017-11-12,Away,OKC,L,99,112,37,87,0.425,11,37,0.297,14,18,0.778,11,41,18,9,4,20,20,36,72,0.5,15,32,0.469,25,33,0.758,3,37,21,10,4,15,23
1596,DAL,15,2017-11-14,Home,SAS,L,91,97,33,81,0.407,10,34,0.294,15,18,0.833,5,40,18,7,4,15,23,35,79,0.443,6,26,0.231,21,27,0.778,8,47,18,9,7,12,16
1696,DAL,16,2017-11-17,Home,MIN,L,87,111,32,86,0.372,8,38,0.211,15,17,0.882,11,41,18,3,3,11,20,39,84,0.464,13,30,0.433,20,23,0.87,11,48,27,7,0,10,18
1796,DAL,17,2017-11-18,Home,MIL,W,111,79,38,79,0.481,19,38,0.5,16,19,0.842,7,49,27,7,2,16,26,28,74,0.378,6,25,0.24,17,31,0.548,8,38,13,8,5,12,25
1896,DAL,18,2017-11-20,Home,BOS,L,102,110,39,96,0.406,7,33,0.212,17,20,0.85,8,45,18,7,3,11,22,38,84,0.452,13,36,0.361,21,26,0.808,5,53,24,8,4,17,24
1996,DAL,19,2017-11-22,Away,MEM,W,95,94,39,91,0.429,9,28,0.321,8,16,0.5,4,40,23,9,2,8,14,37,81,0.457,7,29,0.241,13,14,0.929,6,52,25,7,6,17,25
2096,DAL,20,2017-11-25,Home,OKC,W,97,81,37,75,0.493,15,35,0.429,8,11,0.727,8,43,25,11,5,17,18,29,80,0.363,13,35,0.371,10,13,0.769,8,39,24,12,1,17,16
21135,DAL,21,2017-11-27,Away,SAS,L,108,115,41,85,0.482,14,32,0.438,12,17,0.706,4,40,25,7,0,11,19,43,82,0.524,10,24,0.417,19,21,0.905,4,43,27,7,5,10,16
22112,DAL,22,2017-11-29,Home,BRK,L,104,109,39,84,0.464,9,27,0.333,17,21,0.81,7,44,26,5,3,11,23,42,90,0.467,11,29,0.379,14,25,0.56,14,52,25,5,1,14,21
2398,DAL,23,2017-12-02,Home,LAC,W,108,82,36,79,0.456,16,35,0.457,20,26,0.769,15,54,24,4,7,15,20,30,86,0.349,6,22,0.273,16,23,0.696,11,38,16,8,6,10,20
2496,DAL,24,2017-12-04,Home,DEN,W,122,105,49,86,0.57,12,26,0.462,12,17,0.706,5,42,26,4,6,7,18,38,91,0.418,14,36,0.389,15,23,0.652,15,49,25,5,5,7,19
2596,DAL,25,2017-12-06,Away,BOS,L,90,97,34,86,0.395,9,28,0.321,13,17,0.765,6,45,19,7,5,9,12,36,87,0.414,12,34,0.353,13,17,0.765,9,53,25,8,8,11,15
2696,DAL,26,2017-12-08,Away,MIL,L,102,109,35,75,0.467,10,24,0.417,22,26,0.846,4,36,18,6,2,11,22,36,79,0.456,8,24,0.333,29,34,0.853,7,40,20,10,6,10,24
2796,DAL,27,2017-12-10,Away,MIN,L,92,97,37,81,0.457,11,31,0.355,7,9,0.778,6,33,23,6,5,10,22,36,72,0.5,7,19,0.368,18,23,0.783,9,45,19,7,2,18,19
2896,DAL,28,2017-12-12,Home,SAS,W,95,89,38,89,0.427,9,24,0.375,10,12,0.833,8,49,17,8,2,6,19,35,87,0.402,7,28,0.25,12,19,0.632,10,49,20,4,5,10,11
2996,DAL,29,2017-12-14,Away,GSW,L,97,112,37,82,0.451,10,29,0.345,13,17,0.765,8,31,25,7,1,11,16,47,78,0.603,11,22,0.5,7,9,0.778,4,41,35,7,4,16,22
3096,DAL,30,2017-12-16,Away,SAS,L,96,98,39,80,0.488,10,28,0.357,8,9,0.889,4,38,23,4,4,9,16,39,86,0.453,5,25,0.2,15,18,0.833,9,41,14,5,2,7,14
31135,DAL,31,2017-12-18,Home,PHO,L,91,97,32,88,0.364,11,37,0.297,16,17,0.941,8,42,21,10,5,15,18,35,79,0.443,10,25,0.4,17,22,0.773,7,49,17,9,6,18,25
32112,DAL,32,2017-12-20,Home,DET,W,110,93,40,75,0.533,14,30,0.467,16,20,0.8,4,37,22,6,7,12,17,33,77,0.429,7,24,0.292,20,22,0.909,6,38,19,4,2,12,19
3398,DAL,33,2017-12-22,Away,MIA,L,101,113,38,75,0.507,17,35,0.486,8,11,0.727,3,22,28,5,2,8,12,46,72,0.639,16,25,0.64,5,6,0.833,2,35,25,3,3,11,15
3496,DAL,34,2017-12-23,Away,ATL,L,107,112,43,85,0.506,9,33,0.273,12,15,0.8,7,30,31,8,3,10,17,42,75,0.56,10,24,0.417,18,22,0.818,6,38,29,5,2,15,19
3596,DAL,35,2017-12-26,Home,TOR,W,98,93,40,94,0.426,6,24,0.25,12,16,0.75,16,56,20,5,11,13,24,30,89,0.337,9,29,0.31,24,32,0.75,16,53,16,10,7,10,24
3696,DAL,36,2017-12-27,Away,IND,W,98,94,40,78,0.513,8,29,0.276,10,15,0.667,4,35,26,7,3,9,12,38,79,0.481,10,25,0.4,8,10,0.8,7,39,27,8,4,16,17
3796,DAL,37,2017-12-29,Away,NOP,W,128,120,46,83,0.554,22,39,0.564,14,18,0.778,5,43,27,5,4,15,23,42,85,0.494,8,31,0.258,28,32,0.875,4,31,28,8,6,8,19
3896,DAL,38,2017-12-31,Away,OKC,W,116,113,46,89,0.517,15,34,0.441,9,14,0.643,8,36,26,5,5,7,18,43,89,0.483,10,32,0.313,17,23,0.739,11,45,18,4,4,11,20
3996,DAL,39,2018-01-03,Home,GSW,L,122,125,43,90,0.478,19,43,0.442,17,22,0.773,7,40,29,6,2,12,17,48,91,0.527,13,32,0.406,16,19,0.842,7,46,36,8,7,14,21
4096,DAL,40,2018-01-05,Home,CHI,L,124,127,49,92,0.533,14,32,0.438,12,17,0.706,7,34,33,11,2,13,24,44,78,0.564,14,28,0.5,25,32,0.781,8,42,25,9,3,18,19
41135,DAL,41,2018-01-07,Home,NYK,L,96,100,35,92,0.38,6,24,0.25,20,24,0.833,9,40,22,7,3,7,20,38,83,0.458,6,16,0.375,18,20,0.9,10,59,22,4,6,16,23
42112,DAL,42,2018-01-09,Home,ORL,W,114,99,43,83,0.518,9,26,0.346,19,22,0.864,5,38,27,6,2,4,22,36,79,0.456,11,29,0.379,16,22,0.727,9,41,27,2,4,13,23
4398,DAL,43,2018-01-10,Away,CHO,W,115,111,39,83,0.47,15,36,0.417,22,28,0.786,3,39,23,7,7,8,22,43,84,0.512,10,26,0.385,15,30,0.5,4,43,16,6,5,11,22
4496,DAL,44,2018-01-13,Home,LAL,L,101,107,34,90,0.378,11,43,0.256,22,28,0.786,4,39,20,5,1,8,17,43,95,0.453,8,26,0.308,13,18,0.722,11,59,24,4,0,14,31
4596,DAL,45,2018-01-16,Away,DEN,L,102,105,38,78,0.487,8,27,0.296,18,22,0.818,5,35,17,10,3,16,24,40,86,0.465,8,26,0.308,17,26,0.654,15,47,23,10,3,18,23
4696,DAL,46,2018-01-20,Away,POR,L,108,117,38,83,0.458,10,25,0.4,22,28,0.786,11,37,19,9,5,9,21,45,86,0.523,18,36,0.5,9,10,0.9,9,40,19,3,3,14,23
4796,DAL,47,2018-01-22,Home,WAS,W,98,75,38,87,0.437,10,31,0.323,12,17,0.706,9,52,20,9,9,11,21,26,86,0.302,7,32,0.219,16,27,0.593,17,47,15,7,5,12,18
4896,DAL,48,2018-01-24,Home,HOU,L,97,104,35,82,0.427,15,35,0.429,12,18,0.667,9,49,24,5,2,13,21,36,82,0.439,21,51,0.412,11,23,0.478,7,43,20,8,3,9,19
4996,DAL,49,2018-01-26,Home,POR,L,93,107,35,89,0.393,10,30,0.333,13,17,0.765,8,37,17,9,3,5,19,39,79,0.494,10,30,0.333,19,23,0.826,10,54,20,4,6,14,17
5096,DAL,50,2018-01-27,Away,DEN,L,89,91,34,85,0.4,11,31,0.355,10,19,0.526,8,43,17,8,5,8,15,34,81,0.42,12,33,0.364,11,15,0.733,9,53,23,6,8,14,21
51135,DAL,51,2018-01-29,Home,MIA,L,88,95,33,86,0.384,8,29,0.276,14,16,0.875,11,40,20,10,3,12,22,34,75,0.453,12,31,0.387,15,19,0.789,11,41,23,9,11,16,19
52112,DAL,52,2018-01-31,Away,PHO,L,88,102,32,88,0.364,10,36,0.278,14,26,0.538,15,49,18,11,4,12,18,40,83,0.482,11,30,0.367,11,15,0.733,8,47,23,9,3,17,29
5398,DAL,53,2018-02-03,Away,SAC,W,106,99,41,83,0.494,13,41,0.317,11,14,0.786,9,36,28,8,0,13,12,43,82,0.524,8,27,0.296,5,6,0.833,7,32,23,11,3,16,21
5496,DAL,54,2018-02-05,Away,LAC,L,101,104,33,80,0.413,17,42,0.405,18,20,0.9,7,38,22,5,5,20,23,42,87,0.483,10,27,0.37,10,12,0.833,5,39,28,10,3,13,16
5596,DAL,55,2018-02-08,Away,GSW,L,103,121,40,92,0.435,9,37,0.243,14,17,0.824,9,34,19,15,7,10,16,45,88,0.511,14,29,0.483,17,20,0.85,18,51,37,6,7,16,18
5696,DAL,56,2018-02-10,Home,LAL,W,130,123,48,89,0.539,12,27,0.444,22,27,0.815,10,40,32,8,3,9,21,46,84,0.548,16,34,0.471,15,22,0.682,9,37,29,7,0,17,25
